BookingID,CustomerID,FirstName,LastName,Age,Gender,Email,Phone,Airline,FlightNo,DepartureCity,ArrivalCity,BookingDate,FlightDate,SeatClass,Passengers,Fare,PaymentMethod,BookingStatus
BKG107880,CUST10187,Name377,Surname1170,59,Female,user7880@example.com,9487116487,Akasa Air,6E408,Bengaluru,Goa,15-02-2026,02-03-2026,Premium Economy,4,10458,Debit Card,Completed
BKG107881,CUST10814,Name1778,Surname365,59,Female,user7881@example.com,9172233905,SpiceJet,AI420,Pune,Hyderabad,09-06-2026,03-07-2026,Economy,1,3627,Credit Card,Completed
BKG107882,CUST10580,Name1985,Surname731,66,Male,user7882@example.com,9759407601,SpiceJet,6.00E+237,Chennai,Delhi,01-07-2025,23-07-2025,Economy,3,23818,UPI,Cancelled
BKG107883,CUST10136,Name2800,Surname112,57,Female,user7883@example.com,9205382454,Vistara,AI660,Goa,Delhi,02-10-2025,24-10-2025,Business,1,13257,Credit Card,Cancelled
BKG107884,CUST13961,Name2736,Surname1805,70,Male,user7884@example.com,9940926363,SpiceJet,SG419,Hyderabad,Chennai,08-12-2025,07-01-2026,Business,4,17534,UPI,Confirmed
BKG107885,CUST14742,Name2699,Surname1579,28,Female,user7885@example.com,9965930088,IndiGo,SG956,Kolkata,Delhi,19-08-2026,10-10-2026,Business,5,19181,Net Banking,Cancelled
BKG107886,CUST12606,Name2784,Surname1914,41,Female,user7886@example.com,9792679341,Vistara,SG597,Bengaluru,Mumbai,18-07-2025,11-08-2025,Premium Economy,3,16114,Debit Card,Completed
BKG107887,CUST11526,Name1549,Surname1677,19,Female,user7887@example.com,9984837885,Vistara,SG333,Hyderabad,Chennai,06-09-2025,23-10-2025,Premium Economy,2,24762,Credit Card,Confirmed
BKG107888,CUST10815,Name1444,Surname361,49,Male,user7888@example.com,9622523486,Akasa Air,6E630,Chennai,Pune,23-11-2025,19-12-2025,Economy,1,4649,Credit Card,Completed
BKG107889,CUST13385,Name1454,Surname1503,40,Male,user7889@example.com,9348163156,Vistara,SG817,Pune,Goa,21-09-2025,23-09-2025,Business,4,17792,Credit Card,Completed
BKG107890,CUST11669,Name1174,Surname181,36,Male,user7890@example.com,9258193802,Air India,SG319,Chennai,Mumbai,16-01-2025,17-01-2025,Premium Economy,3,8603,Net Banking,Cancelled
BKG107891,CUST10135,Name932,Surname495,52,Male,user7891@example.com,9344011558,Akasa Air,AI621,Kolkata,Chennai,25-10-2025,12-12-2025,Premium Economy,4,7097,UPI,Completed
BKG107892,CUST12574,Name2090,Surname1391,74,Female,user7892@example.com,9443922113,Akasa Air,QP693,Bengaluru,Pune,01-03-2026,18-04-2026,Premium Economy,1,16974,Debit Card,Completed
BKG107893,CUST12903,Name442,Surname207,58,Male,user7893@example.com,9780496049,Akasa Air,AI210,Pune,Goa,20-04-2026,02-06-2026,Business,1,16285,Credit Card,Completed
BKG107894,CUST12950,Name1406,Surname739,70,Female,user7894@example.com,9670724351,IndiGo,6E812,Goa,Chennai,26-01-2026,06-03-2026,Premium Economy,3,11701,Credit Card,Confirmed
BKG107895,CUST14336,Name1994,Surname925,60,Female,user7895@example.com,9413015699,Akasa Air,6E696,Delhi,Mumbai,23-01-2025,09-03-2025,Premium Economy,5,23073,Credit Card,Cancelled
BKG107896,CUST10239,Name2172,Surname553,27,Male,user7896@example.com,9372569805,SpiceJet,AI148,Goa,Mumbai,06-04-2025,30-05-2025,Economy,5,13426,Net Banking,Completed
BKG107897,CUST10292,Name1595,Surname397,75,Male,user7897@example.com,9361227589,Vistara,QP977,Bengaluru,Delhi,30-06-2025,01-07-2025,Economy,1,3709,UPI,Cancelled
BKG107898,CUST14573,Name1535,Surname1673,68,Male,user7898@example.com,9401050505,SpiceJet,6E919,Chennai,Mumbai,05-08-2025,13-08-2025,Economy,3,22726,Net Banking,Confirmed
BKG107899,CUST14462,Name1452,Surname1585,25,Female,user7899@example.com,9416019810,Akasa Air,SG495,Goa,Kolkata,21-10-2025,20-12-2025,Business,3,5487,Net Banking,Confirmed
BKG107900,CUST14240,Name1961,Surname1653,60,Male,user7900@example.com,9161693011,SpiceJet,6E625,Bengaluru,Hyderabad,24-12-2025,26-12-2025,Business,5,22944,Credit Card,Confirmed
BKG107901,CUST13768,Name2681,Surname1521,47,Male,user7901@example.com,9155491079,Air India,6E416,Delhi,Mumbai,25-04-2026,16-06-2026,Business,2,11730,UPI,Confirmed
BKG107902,CUST11431,Name677,Surname1710,35,Female,user7902@example.com,9124610441,IndiGo,6E939,Delhi,Hyderabad,24-03-2026,03-05-2026,Economy,5,17675,Debit Card,Cancelled
BKG107903,CUST13048,Name572,Surname1581,27,Female,user7903@example.com,9350140235,Akasa Air,AI783,Goa,Kolkata,10-01-2025,16-02-2025,Business,3,12409,Net Banking,Cancelled
BKG107904,CUST14523,Name2256,Surname400,19,Male,user7904@example.com,9500629190,SpiceJet,6E325,Hyderabad,Mumbai,02-07-2026,16-07-2026,Premium Economy,4,20110,UPI,Cancelled
BKG107905,CUST11375,Name2826,Surname1196,28,Female,user7905@example.com,9702121591,Akasa Air,6.00E+255,Delhi,Bengaluru,15-08-2025,01-09-2025,Economy,1,13377,Debit Card,Confirmed
BKG107906,CUST11790,Name2329,Surname1122,30,Female,user7906@example.com,9922946017,Air India,QP629,Bengaluru,Pune,31-08-2025,12-10-2025,Business,3,22272,Debit Card,Confirmed
BKG107907,CUST12424,Name2072,Surname413,36,Female,user7907@example.com,9857686442,Vistara,QP198,Goa,Delhi,27-06-2026,11-07-2026,Business,3,12206,UPI,Confirmed
BKG107908,CUST11237,Name423,Surname101,28,Female,user7908@example.com,9760019848,Vistara,SG918,Goa,Kolkata,30-08-2025,03-09-2025,Premium Economy,1,17628,Net Banking,Cancelled
BKG107909,CUST12704,Name1862,Surname877,52,Female,user7909@example.com,9361565367,SpiceJet,SG308,Kolkata,Goa,23-11-2025,07-01-2026,Premium Economy,4,3523,Net Banking,Cancelled
BKG107910,CUST14900,Name1539,Surname1320,28,Female,user7910@example.com,9519832519,IndiGo,SG582,Chennai,Delhi,11-07-2025,21-07-2025,Premium Economy,5,13808,Net Banking,Completed
BKG107911,CUST11515,Name1716,Surname1883,71,Female,user7911@example.com,9619616229,SpiceJet,6E696,Delhi,Bengaluru,10-08-2026,28-09-2026,Economy,5,20013,Credit Card,Confirmed
BKG107912,CUST13206,Name1112,Surname1009,68,Male,user7912@example.com,9776574605,IndiGo,SG952,Chennai,Delhi,08-11-2025,04-01-2026,Economy,3,11564,Net Banking,Cancelled
BKG107913,CUST10133,Name1505,Surname837,24,Female,user7913@example.com,9215094363,Vistara,SG487,Goa,Kolkata,18-09-2025,21-09-2025,Premium Economy,5,4453,Net Banking,Confirmed
BKG107914,CUST14206,Name2345,Surname836,68,Male,user7914@example.com,9668861739,SpiceJet,6.00E+258,Goa,Kolkata,24-02-2025,26-03-2025,Economy,2,20444,Net Banking,Completed
BKG107915,CUST10459,Name2799,Surname1278,25,Male,user7915@example.com,9380783904,Akasa Air,6E310,Delhi,Pune,15-08-2025,01-09-2025,Business,5,23462,Debit Card,Completed
BKG107916,CUST14946,Name1197,Surname483,22,Male,user7916@example.com,9514308918,IndiGo,SG650,Chennai,Hyderabad,26-12-2025,20-02-2026,Premium Economy,5,3832,Credit Card,Cancelled
BKG107917,CUST13771,Name2347,Surname1348,69,Female,user7917@example.com,9410107217,Akasa Air,AI104,Goa,Mumbai,02-09-2025,22-10-2025,Business,3,12592,Net Banking,Completed
BKG107918,CUST11791,Name1609,Surname1191,45,Female,user7918@example.com,9247808513,Akasa Air,AI707,Kolkata,Hyderabad,11-08-2026,19-08-2026,Economy,2,5742,Credit Card,Confirmed
BKG107919,CUST11738,Name1989,Surname913,50,Female,user7919@example.com,9381906964,Akasa Air,AI747,Goa,Mumbai,17-02-2026,25-02-2026,Business,4,8555,Credit Card,Confirmed
BKG107920,CUST14546,Name1193,Surname376,63,Male,user7920@example.com,9661563253,Air India,6E538,Hyderabad,Kolkata,31-03-2026,08-05-2026,Premium Economy,4,13592,Net Banking,Completed
BKG107921,CUST10136,Name1293,Surname1398,30,Female,user7921@example.com,9666623930,SpiceJet,SG474,Kolkata,Goa,19-10-2025,04-11-2025,Economy,2,2656,Net Banking,Cancelled
BKG107922,CUST11690,Name1975,Surname692,71,Female,user7922@example.com,9437583412,SpiceJet,6E742,Delhi,Bengaluru,30-05-2026,14-06-2026,Premium Economy,1,3915,Credit Card,Confirmed
BKG107923,CUST11742,Name1842,Surname354,29,Male,user7923@example.com,9851101596,SpiceJet,QP577,Bengaluru,Mumbai,23-03-2025,09-04-2025,Economy,3,3988,Net Banking,Cancelled
BKG107924,CUST14890,Name1004,Surname1323,27,Male,user7924@example.com,9685577107,IndiGo,6E497,Pune,Delhi,06-09-2025,24-09-2025,Business,2,15379,Credit Card,Completed
BKG107925,CUST10013,Name2127,Surname517,49,Female,user7925@example.com,9413574185,IndiGo,AI585,Pune,Goa,19-11-2025,29-11-2025,Economy,4,19353,Credit Card,Cancelled
BKG107926,CUST12011,Name373,Surname1749,65,Male,user7926@example.com,9360432139,Akasa Air,SG687,Chennai,Pune,25-06-2025,18-08-2025,Premium Economy,5,17856,Net Banking,Cancelled
BKG107927,CUST12285,Name1249,Surname1456,57,Female,user7927@example.com,9722647704,Akasa Air,QP556,Delhi,Goa,24-10-2025,08-11-2025,Business,4,7129,UPI,Completed
BKG107928,CUST11727,Name475,Surname1351,75,Female,user7928@example.com,9861216395,Air India,AI989,Pune,Goa,05-04-2025,29-04-2025,Business,4,4248,Credit Card,Cancelled
BKG107929,CUST10120,Name1553,Surname1402,53,Male,user7929@example.com,9484234790,IndiGo,6E823,Kolkata,Bengaluru,19-04-2026,30-05-2026,Economy,4,6219,UPI,Cancelled
BKG107930,CUST12070,Name2836,Surname1312,35,Female,user7930@example.com,9622578232,SpiceJet,QP192,Chennai,Pune,12-04-2025,07-05-2025,Economy,5,4234,Credit Card,Completed
BKG107931,CUST13529,Name2448,Surname347,60,Female,user7931@example.com,9874533310,Akasa Air,6E716,Chennai,Kolkata,25-03-2025,27-03-2025,Premium Economy,1,7032,Credit Card,Completed
BKG107932,CUST12553,Name1207,Surname487,22,Male,user7932@example.com,9899274237,Air India,AI404,Delhi,Chennai,10-01-2025,22-01-2025,Premium Economy,1,19706,Credit Card,Completed
BKG107933,CUST13255,Name980,Surname833,37,Female,user7933@example.com,9568534475,Vistara,6E562,Delhi,Bengaluru,23-08-2025,01-10-2025,Economy,4,10027,UPI,Cancelled
BKG107934,CUST11360,Name94,Surname560,49,Male,user7934@example.com,9592154020,Akasa Air,QP926,Delhi,Pune,24-12-2025,18-01-2026,Economy,2,4671,Credit Card,Completed
BKG107935,CUST11310,Name860,Surname981,28,Male,user7935@example.com,9949420677,Vistara,QP258,Hyderabad,Delhi,13-12-2025,02-01-2026,Business,5,4016,Credit Card,Confirmed
BKG107936,CUST13836,Name2188,Surname354,45,Male,user7936@example.com,9697220187,IndiGo,SG940,Chennai,Mumbai,21-09-2025,01-10-2025,Economy,2,20739,Credit Card,Confirmed
BKG107937,CUST11668,Name2049,Surname108,25,Male,user7937@example.com,9534359709,Vistara,SG863,Hyderabad,Pune,26-04-2026,27-05-2026,Premium Economy,3,15436,Debit Card,Confirmed
BKG107938,CUST13139,Name1051,Surname181,54,Male,user7938@example.com,9215837820,Vistara,AI652,Chennai,Hyderabad,17-05-2025,28-05-2025,Premium Economy,5,17497,UPI,Completed
BKG107939,CUST14690,Name1960,Surname1493,32,Male,user7939@example.com,9496981439,IndiGo,AI416,Bengaluru,Hyderabad,21-04-2025,17-05-2025,Business,4,2982,UPI,Cancelled
BKG107940,CUST12591,Name2405,Surname663,54,Female,user7940@example.com,9867913247,Vistara,6.00E+199,Bengaluru,Hyderabad,10-03-2025,04-05-2025,Premium Economy,1,19976,Credit Card,Cancelled
BKG107941,CUST10994,Name1120,Surname1096,68,Male,user7941@example.com,9121197905,SpiceJet,AI985,Hyderabad,Kolkata,04-06-2025,27-06-2025,Business,3,17385,Debit Card,Cancelled
BKG107942,CUST14999,Name1280,Surname1332,23,Female,user7942@example.com,9629509896,IndiGo,6.00E+170,Pune,Bengaluru,16-05-2026,15-07-2026,Economy,4,10602,Credit Card,Cancelled
BKG107943,CUST12829,Name402,Surname1555,48,Female,user7943@example.com,9232379680,Air India,SG634,Mumbai,Chennai,03-03-2026,04-04-2026,Economy,1,22067,UPI,Confirmed
BKG107944,CUST13046,Name1587,Surname780,46,Female,user7944@example.com,9646216108,SpiceJet,SG886,Goa,Hyderabad,18-04-2025,13-06-2025,Economy,5,12259,UPI,Confirmed
BKG107945,CUST13546,Name1832,Surname321,24,Male,user7945@example.com,9213014901,IndiGo,QP250,Kolkata,Hyderabad,30-12-2025,12-02-2026,Economy,4,17191,Debit Card,Confirmed
BKG107946,CUST14098,Name2055,Surname1473,65,Female,user7946@example.com,9759253673,Akasa Air,SG140,Goa,Pune,08-04-2025,30-05-2025,Premium Economy,3,7568,Credit Card,Confirmed
BKG107947,CUST14959,Name1207,Surname1511,44,Female,user7947@example.com,9860133166,Vistara,AI596,Kolkata,Goa,03-01-2025,28-01-2025,Premium Economy,2,19363,UPI,Completed
BKG107948,CUST13649,Name1246,Surname1391,33,Male,user7948@example.com,9989501522,Vistara,6E861,Pune,Mumbai,17-02-2025,16-03-2025,Economy,1,6973,UPI,Completed
BKG107949,CUST12763,Name2664,Surname144,26,Female,user7949@example.com,9424102851,Air India,QP812,Hyderabad,Delhi,31-07-2025,28-08-2025,Premium Economy,3,11183,Debit Card,Completed
BKG107950,CUST12894,Name1000,Surname70,26,Male,user7950@example.com,9719457315,Air India,QP411,Mumbai,Delhi,27-10-2025,25-11-2025,Premium Economy,5,20594,Net Banking,Cancelled
BKG107951,CUST13463,Name1050,Surname1671,49,Male,user7951@example.com,9886198589,IndiGo,6.00E+110,Chennai,Mumbai,15-04-2025,16-04-2025,Premium Economy,5,12451,Debit Card,Completed
BKG107952,CUST14239,Name1872,Surname447,29,Male,user7952@example.com,9752190522,IndiGo,QP428,Kolkata,Hyderabad,13-04-2025,30-04-2025,Economy,1,21137,UPI,Completed
BKG107953,CUST13544,Name2992,Surname880,49,Male,user7953@example.com,9372157622,Air India,QP380,Chennai,Bengaluru,05-03-2025,04-04-2025,Premium Economy,1,23133,Debit Card,Cancelled
BKG107954,CUST10131,Name166,Surname322,70,Male,user7954@example.com,9886110790,Vistara,QP885,Chennai,Hyderabad,09-02-2026,27-02-2026,Premium Economy,2,23049,Credit Card,Cancelled
BKG107955,CUST11269,Name1458,Surname1781,68,Female,user7955@example.com,9246559807,Air India,QP460,Hyderabad,Pune,15-01-2026,08-02-2026,Business,1,15197,Net Banking,Confirmed
BKG107956,CUST13823,Name2665,Surname355,51,Female,user7956@example.com,9725020627,SpiceJet,SG322,Chennai,Bengaluru,17-09-2025,23-09-2025,Premium Economy,2,15719,Debit Card,Cancelled
BKG107957,CUST10814,Name2898,Surname831,69,Male,user7957@example.com,9649940970,Vistara,QP452,Mumbai,Chennai,28-08-2025,22-09-2025,Economy,5,22108,Net Banking,Cancelled
BKG107958,CUST12644,Name2677,Surname1684,55,Male,user7958@example.com,9324687085,Air India,QP481,Chennai,Hyderabad,01-07-2025,08-08-2025,Business,1,19164,Credit Card,Completed
BKG107959,CUST12171,Name999,Surname838,74,Female,user7959@example.com,9720064283,Akasa Air,QP603,Mumbai,Chennai,07-02-2026,18-03-2026,Economy,1,18481,Debit Card,Completed
BKG107960,CUST10261,Name2183,Surname298,22,Male,user7960@example.com,9307548841,IndiGo,SG190,Pune,Hyderabad,25-07-2025,04-08-2025,Premium Economy,1,12659,Debit Card,Cancelled
BKG107961,CUST14244,Name491,Surname81,62,Male,user7961@example.com,9539517500,Air India,6E709,Hyderabad,Pune,22-05-2025,13-07-2025,Business,5,19748,Credit Card,Confirmed
BKG107962,CUST10498,Name601,Surname432,34,Male,user7962@example.com,9835212269,IndiGo,SG566,Mumbai,Delhi,02-05-2026,02-06-2026,Premium Economy,5,16048,Debit Card,Cancelled
BKG107963,CUST13093,Name216,Surname1452,64,Female,user7963@example.com,9110245461,Akasa Air,QP821,Mumbai,Chennai,22-08-2025,09-09-2025,Business,1,9348,Credit Card,Confirmed
BKG107964,CUST13876,Name1775,Surname439,26,Female,user7964@example.com,9986716910,Akasa Air,6E868,Bengaluru,Chennai,16-09-2025,13-11-2025,Economy,4,9089,Credit Card,Completed
BKG107965,CUST13242,Name1751,Surname929,40,Male,user7965@example.com,9318907246,IndiGo,SG181,Kolkata,Pune,28-06-2025,20-08-2025,Economy,2,24011,UPI,Confirmed
BKG107966,CUST10344,Name68,Surname1729,47,Male,user7966@example.com,9252021653,Akasa Air,6E342,Goa,Bengaluru,29-03-2026,08-04-2026,Business,3,4044,Credit Card,Completed
BKG107967,CUST10667,Name546,Surname577,47,Female,user7967@example.com,9193664071,Air India,QP445,Chennai,Delhi,11-01-2025,20-02-2025,Business,3,13591,Credit Card,Cancelled
BKG107968,CUST14830,Name2523,Surname1194,50,Female,user7968@example.com,9462021010,IndiGo,6E578,Kolkata,Pune,10-10-2025,22-10-2025,Economy,4,15756,Net Banking,Completed
BKG107969,CUST12431,Name2044,Surname541,73,Male,user7969@example.com,9214720144,IndiGo,AI382,Kolkata,Bengaluru,21-01-2025,27-02-2025,Economy,2,8417,UPI,Confirmed
BKG107970,CUST13376,Name1363,Surname1718,74,Female,user7970@example.com,9369708714,Air India,SG973,Mumbai,Bengaluru,10-06-2026,04-07-2026,Business,2,10399,Net Banking,Cancelled
BKG107971,CUST12424,Name579,Surname288,60,Male,user7971@example.com,9395401880,IndiGo,QP364,Bengaluru,Kolkata,25-03-2026,11-05-2026,Economy,5,16245,Net Banking,Confirmed
BKG107972,CUST10859,Name2968,Surname1529,65,Female,user7972@example.com,9313686879,Air India,6E769,Mumbai,Goa,24-03-2026,07-05-2026,Economy,3,4817,Credit Card,Cancelled
BKG107973,CUST14190,Name2246,Surname663,30,Female,user7973@example.com,9262037765,Akasa Air,6.00E+134,Bengaluru,Kolkata,07-06-2026,21-06-2026,Economy,3,23043,Net Banking,Cancelled
BKG107974,CUST12658,Name2612,Surname1154,65,Female,user7974@example.com,9740374159,IndiGo,6E911,Hyderabad,Chennai,10-08-2026,26-09-2026,Business,4,2876,UPI,Confirmed
BKG107975,CUST14474,Name1254,Surname203,26,Male,user7975@example.com,9535638671,IndiGo,AI216,Chennai,Hyderabad,21-01-2026,23-02-2026,Economy,4,10678,Net Banking,Completed
BKG107976,CUST10603,Name2497,Surname1599,20,Male,user7976@example.com,9900304966,SpiceJet,SG237,Bengaluru,Kolkata,27-01-2025,21-03-2025,Premium Economy,4,15385,Debit Card,Completed
BKG107977,CUST14213,Name1462,Surname546,34,Male,user7977@example.com,9975690927,IndiGo,6.00E+170,Goa,Bengaluru,05-05-2026,25-05-2026,Premium Economy,1,19346,Debit Card,Completed
BKG107978,CUST12930,Name1996,Surname918,42,Male,user7978@example.com,9351115132,IndiGo,SG997,Kolkata,Mumbai,31-01-2026,28-02-2026,Economy,2,12398,UPI,Cancelled
BKG107979,CUST10629,Name52,Surname1487,70,Male,user7979@example.com,9441942403,Air India,6E464,Mumbai,Chennai,01-03-2025,18-04-2025,Business,1,3876,Credit Card,Completed
BKG107980,CUST11853,Name414,Surname962,66,Female,user7980@example.com,9908267596,Akasa Air,6E347,Pune,Goa,19-07-2025,17-09-2025,Economy,1,24843,Net Banking,Completed
BKG107981,CUST11606,Name2063,Surname1419,53,Male,user7981@example.com,9717612160,IndiGo,6E967,Mumbai,Pune,25-10-2025,20-11-2025,Premium Economy,3,19222,Debit Card,Completed
BKG107982,CUST13778,Name1006,Surname1348,56,Male,user7982@example.com,9839400070,Air India,6.00E+138,Bengaluru,Chennai,29-01-2026,10-02-2026,Premium Economy,3,4988,UPI,Cancelled
BKG107983,CUST10705,Name2010,Surname103,72,Male,user7983@example.com,9660506468,SpiceJet,QP752,Goa,Hyderabad,01-07-2025,20-07-2025,Business,1,5664,Net Banking,Cancelled
BKG107984,CUST12171,Name1304,Surname378,38,Male,user7984@example.com,9933487857,IndiGo,6.00E+201,Goa,Pune,15-08-2026,29-09-2026,Business,2,4605,Debit Card,Completed
BKG107985,CUST10946,Name2191,Surname1665,51,Male,user7985@example.com,9895722285,IndiGo,QP489,Mumbai,Goa,11-09-2025,04-10-2025,Premium Economy,4,19444,UPI,Completed
BKG107986,CUST12774,Name2354,Surname1310,69,Male,user7986@example.com,9414273006,Vistara,QP308,Goa,Hyderabad,27-10-2025,13-11-2025,Premium Economy,3,4199,Debit Card,Confirmed
BKG107987,CUST12522,Name532,Surname746,30,Male,user7987@example.com,9405294466,Air India,6E349,Delhi,Pune,25-08-2025,06-09-2025,Economy,1,16861,Net Banking,Completed
BKG107988,CUST10462,Name2152,Surname1591,63,Female,user7988@example.com,9147230846,Vistara,AI926,Chennai,Hyderabad,25-06-2026,23-07-2026,Economy,1,2662,UPI,Completed
BKG107989,CUST14326,Name1209,Surname156,52,Female,user7989@example.com,9984572753,SpiceJet,6E876,Pune,Kolkata,23-05-2025,24-05-2025,Business,1,7786,UPI,Completed
BKG107990,CUST11382,Name1941,Surname804,61,Female,user7990@example.com,9268218523,Akasa Air,SG683,Goa,Mumbai,24-02-2026,05-04-2026,Premium Economy,1,21964,Credit Card,Cancelled
BKG107991,CUST10914,Name1134,Surname616,25,Male,user7991@example.com,9839223340,Vistara,SG532,Kolkata,Bengaluru,15-08-2025,30-08-2025,Premium Economy,5,18037,Credit Card,Confirmed
BKG107992,CUST11957,Name2147,Surname595,59,Female,user7992@example.com,9356587256,Vistara,QP331,Chennai,Bengaluru,30-06-2025,16-08-2025,Business,2,9654,Debit Card,Completed
BKG107993,CUST14019,Name1755,Surname582,40,Male,user7993@example.com,9939648278,Akasa Air,QP373,Mumbai,Bengaluru,31-03-2025,26-05-2025,Economy,5,15809,Net Banking,Cancelled
BKG107994,CUST14001,Name507,Surname1395,65,Female,user7994@example.com,9971990243,Air India,6E585,Goa,Bengaluru,21-04-2026,11-06-2026,Business,2,11352,Debit Card,Cancelled
BKG107995,CUST11372,Name839,Surname37,50,Male,user7995@example.com,9944504260,Air India,QP962,Mumbai,Chennai,26-07-2026,06-08-2026,Premium Economy,5,14936,Debit Card,Cancelled
BKG107996,CUST14978,Name2765,Surname740,61,Female,user7996@example.com,9158829893,Vistara,6E602,Goa,Kolkata,12-12-2025,12-01-2026,Economy,3,9362,UPI,Cancelled
